id,name,slug,icon,type,description,output_facility_craft_table,created_at,updated_at
359,"{""en-US"":""Jincao Drink"",""zh-CN"":""锦草软饮"",""ja-JP"":""錦草ソーダⅠ"",""ko-KR"":""금초 소프트 드링크"",""zh-TW"":""錦草飲料""}",item_bottled_food_4,item_bottled_food_4,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}","[{""buffers"":{""item_bottled_food_4"":0,""item_iron_enr_bottle"":0,""item_liquid_plant_grass_1"":0},""formulaDesc"":""Jincao Drink Production (FM)"",""formulaGroupId"":""group_filling_liquid"",""id"":""filling_bottled_food_4_1"",""ingredients"":[{""group"":[{""count"":10,""id"":""item_iron_enr_bottle""},{""count"":5,""id"":""item_liquid_plant_grass_1""}]}],""machineId"":""filling_powder_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_bottled_food_4""}]}],""progressRound"":10,""signal"":0,""sortId"":4,""totalProgress"":60000},{""buffers"":{""item_bottled_food_4"":0,""item_iron_enr_jar"":0,""item_liquid_plant_grass_1"":0},""formulaDesc"":""Jincao Drink Production (FM)"",""formulaGroupId"":""group_filling_liquid"",""id"":""filling_bottled_food_4_2"",""ingredients"":[{""group"":[{""count"":5,""id"":""item_iron_enr_jar""},{""count"":5,""id"":""item_liquid_plant_grass_1""}]}],""machineId"":""filling_powder_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_bottled_food_4""}]}],""progressRound"":10,""signal"":0,""sortId"":5,""totalProgress"":60000}]",2025-11-15 00:30:52,2025-11-15 00:48:01
360,"{""en-US"":""Jincao Tea"",""zh-CN"":""优质锦草软饮"",""ja-JP"":""錦草ソーダⅡ"",""ko-KR"":""고급 금초 소프트 드링크"",""zh-TW"":""優質錦草飲料""}",item_bottled_food_5,item_bottled_food_5,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}","[{""buffers"":{""item_bottled_food_5"":0,""item_copper_jar"":0,""item_liquid_plant_grass_1"":0},""formulaDesc"":""Jincao Tea Production (FM)"",""formulaGroupId"":""group_filling_liquid"",""id"":""filling_bottled_food_5_1"",""ingredients"":[{""group"":[{""count"":10,""id"":""item_copper_jar""},{""count"":10,""id"":""item_liquid_plant_grass_1""}]}],""machineId"":""filling_powder_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_bottled_food_5""}]}],""progressRound"":10,""signal"":0,""sortId"":6,""totalProgress"":60000}]",2025-11-15 00:30:52,2025-11-15 00:48:02
361,"{""en-US"":""Jincao Tisane"",""zh-CN"":""锦草凉茶"",""ja-JP"":""錦草煎茶Ⅰ"",""ko-KR"":""금초 냉차"",""zh-TW"":""錦草涼茶""}",item_bottled_grass1spc_1,item_bottled_grass1spc_1,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}",[],2025-11-15 00:30:52,2025-11-15 00:48:02
362,"{""en-US"":""Jincao Infusion"",""zh-CN"":""大瓶锦草凉茶"",""ja-JP"":""錦草煎茶Ⅱ"",""ko-KR"":""큰 병의 금초 냉차"",""zh-TW"":""大瓶錦草涼茶""}",item_bottled_grass1spc_2,item_bottled_grass1spc_2,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}",[],2025-11-15 00:30:52,2025-11-15 00:48:02
363,"{""en-US"":""Yazhen Spray [S]"",""zh-CN"":""芽针喷剂"",""ja-JP"":""芽針スプレーⅠ"",""ko-KR"":""야침 스프레이"",""zh-TW"":""芽針噴劑""}",item_bottled_grass2spc_1,item_bottled_grass2spc_1,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}",[],2025-11-15 00:30:52,2025-11-15 00:48:02
364,"{""en-US"":""Yazhen Spray [L]"",""zh-CN"":""大瓶芽针喷剂"",""ja-JP"":""芽針スプレーⅡ"",""ko-KR"":""큰 병의 야침 스프레이"",""zh-TW"":""大瓶芽針噴劑""}",item_bottled_grass2spc_2,item_bottled_grass2spc_2,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}",[],2025-11-15 00:30:52,2025-11-15 00:48:02
365,"{""en-US"":""Arts Vial"",""zh-CN"":""刻术瓶"",""ja-JP"":""刻術瓶"",""ko-KR"":""오리지늄 아츠를 각인한 병"",""zh-TW"":""刻術瓶""}",item_bottled_insec1_1,item_bottled_insec1_1,,"{""en-US"":""Use this consumable to resuscitate an unconscious operator."",""zh-CN"":""使用后可以使无法战斗的干员复苏的消耗品。"",""ja-JP"":""使用すると、戦闘不能になったオペレーターを戦闘可能な状態にする消耗品"",""ko-KR"":""사용 후 전투 불가 상태인 오퍼레이터를 부활시킬 수 있는 소모품이다."",""zh-TW"":""使用後可以使無法戰鬥的幹員復甦的消耗品。""}",[],2025-11-15 00:30:52,2025-11-15 00:48:02
366,"{""en-US"":""Arts Tube"",""zh-CN"":""刻术铁瓶"",""ja-JP"":""刻術鉄瓶"",""ko-KR"":""오리지늄 아츠를 각인한 철병"",""zh-TW"":""刻術鐵瓶""}",item_bottled_insec1_2,item_bottled_insec1_2,,"{""en-US"":""Use this consumable to resuscitate an unconscious operator."",""zh-CN"":""使用后可以使无法战斗的干员复苏的消耗品。"",""ja-JP"":""使用すると、戦闘不能になったオペレーターを戦闘可能な状態にする消耗品"",""ko-KR"":""사용 후 전투 불가 상태인 오퍼레이터를 부활시킬 수 있는 소모품이다."",""zh-TW"":""使用後可以使無法戰鬥的幹員復甦的消耗品。""}",[],2025-11-15 00:30:52,2025-11-15 00:48:03
367,"{""en-US"":""Kunst Vial"",""zh-CN"":""附术瓶"",""ja-JP"":""付術瓶"",""ko-KR"":""오리지늄 아츠를 부착한 병"",""zh-TW"":""附術瓶""}",item_bottled_insec2_1,item_bottled_insec2_1,,"{""en-US"":""Use this consumable to improve the operator's combat performance."",""zh-CN"":""使用后可以提升干员战斗效果的消耗品。"",""ja-JP"":""使用すると、オペレーターの戦闘能力を向上させる消耗品。"",""ko-KR"":""사용 후 오퍼레이터의 전투 효과를 향상시킬 수 있는 소모품이다."",""zh-TW"":""使用後可以提升幹員戰鬥效果的消耗品。""}",[],2025-11-15 00:30:52,2025-11-15 00:48:03
368,"{""en-US"":""Kunst Tube"",""zh-CN"":""附术铁瓶"",""ja-JP"":""付術鉄瓶"",""ko-KR"":""오리지늄 아츠를 부착한 철병"",""zh-TW"":""附術鐵瓶""}",item_bottled_insec2_2,item_bottled_insec2_2,,"{""en-US"":""Use this consumable to improve the operator's combat performance."",""zh-CN"":""使用后可以提升干员战斗效果的消耗品。"",""ja-JP"":""使用すると、オペレーターの戦闘能力を向上させる消耗品。"",""ko-KR"":""사용 후 오퍼레이터의 전투 효과를 향상시킬 수 있는 소모품이다."",""zh-TW"":""使用後可以提升幹員戰鬥效果的消耗品。""}",[],2025-11-15 00:30:52,2025-11-15 00:48:03
369,"{""en-US"":""Perplexing Medication"",""zh-CN"":""意乱药剂"",""ja-JP"":""乱心の薬"",""ko-KR"":""복잡한 약제"",""zh-TW"":""意亂藥劑""}",item_bottled_moss_1_2_1,item_bottled_moss_1_2_1,,"{""en-US"":""Use this consumable to improve the operator's combat performance."",""zh-CN"":""使用后可以提升干员战斗效果的消耗品。"",""ja-JP"":""使用すると、オペレーターの戦闘能力を向上させる消耗品。"",""ko-KR"":""사용 후 오퍼레이터의 전투 효과를 향상시킬 수 있는 소모품이다."",""zh-TW"":""使用後可以提升幹員戰鬥效果的消耗品。""}",[],2025-11-15 00:30:53,2025-11-15 00:48:03
370,"{""en-US"":""Bizarro Chili"",""zh-CN"":""怪味肉酱"",""ja-JP"":""複雑な味のミートソース"",""ko-KR"":""이상한 맛의 미트 소스"",""zh-TW"":""怪味肉醬""}",item_bottled_moss_2_animal_1,item_bottled_moss_2_animal_1,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}",[],2025-11-15 00:30:53,2025-11-15 00:48:03
371,"{""en-US"":""Citrobucky Mix"",""zh-CN"":""荞柑混剂"",""ja-JP"":""蕎花シトローム混合薬"",""ko-KR"":""앵초 시트롬 혼합 약제"",""zh-TW"":""蕎柑混劑""}",item_bottled_moss_spc_1_2_1,item_bottled_moss_spc_1_2_1,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}",[],2025-11-15 00:30:53,2025-11-15 00:48:04
372,"{""zh-CN"":""简制荞愈胶囊（二测废弃）"",""zh-TW"":""""}",item_bottled_rec_hp_0,item_bottled_rec_hp_0,,"{""zh-TW"":""""}",[],2025-11-15 00:30:53,2025-11-15 00:48:04
373,"{""en-US"":""Buck Capsule [C]"",""zh-CN"":""荞愈胶囊"",""ja-JP"":""蕎花カプセルⅠ"",""ko-KR"":""앵초 치유 캡슐"",""zh-TW"":""蕎癒膠囊""}",item_bottled_rec_hp_1,item_bottled_rec_hp_1,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}","[{""buffers"":{""item_bottled_rec_hp_1"":0,""item_glass_bottle"":0,""item_plant_moss_powder_1"":0},""formulaDesc"":""Buck Capsule [C] Production"",""formulaGroupId"":""group_filling_normal"",""id"":""filling_bottled_rec_hp_1_1"",""ingredients"":[{""group"":[{""count"":5,""id"":""item_glass_bottle""},{""count"":5,""id"":""item_plant_moss_powder_1""}]}],""machineId"":""filling_powder_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_bottled_rec_hp_1""}]}],""progressRound"":10,""signal"":0,""sortId"":7,""totalProgress"":60000}]",2025-11-15 00:30:53,2025-11-15 00:48:04
374,"{""en-US"":""Buck Capsule [B]"",""zh-CN"":""优质荞愈胶囊"",""ja-JP"":""蕎花カプセルⅡ"",""ko-KR"":""고급 앵초 치유 캡슐"",""zh-TW"":""優質蕎癒膠囊""}",item_bottled_rec_hp_2,item_bottled_rec_hp_2,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}","[{""buffers"":{""item_bottled_rec_hp_2"":0,""item_iron_bottle"":0,""item_plant_moss_powder_1"":0},""formulaDesc"":""Buck Capsule [B] Production"",""formulaGroupId"":""group_filling_normal"",""id"":""filling_bottled_rec_hp_2_1"",""ingredients"":[{""group"":[{""count"":10,""id"":""item_iron_bottle""},{""count"":10,""id"":""item_plant_moss_powder_1""}]}],""machineId"":""filling_powder_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_bottled_rec_hp_2""}]}],""progressRound"":10,""signal"":0,""sortId"":8,""totalProgress"":60000}]",2025-11-15 00:30:53,2025-11-15 00:48:04
375,"{""en-US"":""Buck Capsule [A]"",""zh-CN"":""精选荞愈胶囊"",""ja-JP"":""蕎花カプセルⅢ"",""ko-KR"":""최고급 앵초 치유 캡슐"",""zh-TW"":""精選蕎癒膠囊""}",item_bottled_rec_hp_3,item_bottled_rec_hp_3,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}","[{""buffers"":{""item_bottled_rec_hp_3"":0,""item_iron_enr_bottle"":0,""item_plant_moss_enr_powder_1"":0},""formulaDesc"":""Buck Capsule [A] Production"",""formulaGroupId"":""group_filling_normal"",""id"":""filling_bottled_rec_hp_3_1"",""ingredients"":[{""group"":[{""count"":10,""id"":""item_iron_enr_bottle""},{""count"":10,""id"":""item_plant_moss_enr_powder_1""}]}],""machineId"":""filling_powder_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_bottled_rec_hp_3""}]}],""progressRound"":10,""signal"":0,""sortId"":9,""totalProgress"":60000}]",2025-11-15 00:30:53,2025-11-15 00:48:04
376,"{""en-US"":""Yazhen Syringe [C]"",""zh-CN"":""芽针针剂"",""ja-JP"":""芽針注射剤Ⅰ"",""ko-KR"":""야침 주사약"",""zh-TW"":""芽針針劑""}",item_bottled_rec_hp_4,item_bottled_rec_hp_4,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}","[{""buffers"":{""item_bottled_rec_hp_4"":0,""item_iron_enr_bottle"":0,""item_liquid_plant_grass_2"":0},""formulaDesc"":""Yazhen Syringe [C] Production (FM)"",""formulaGroupId"":""group_filling_liquid"",""id"":""filling_bottled_rec_hp_4_1"",""ingredients"":[{""group"":[{""count"":10,""id"":""item_iron_enr_bottle""},{""count"":5,""id"":""item_liquid_plant_grass_2""}]}],""machineId"":""filling_powder_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_bottled_rec_hp_4""}]}],""progressRound"":10,""signal"":0,""sortId"":10,""totalProgress"":60000},{""buffers"":{""item_bottled_rec_hp_4"":0,""item_iron_enr_jar"":0,""item_liquid_plant_grass_2"":0},""formulaDesc"":""Yazhen Syringe [C] Production (FM)"",""formulaGroupId"":""group_filling_liquid"",""id"":""filling_bottled_rec_hp_4_2"",""ingredients"":[{""group"":[{""count"":5,""id"":""item_iron_enr_jar""},{""count"":5,""id"":""item_liquid_plant_grass_2""}]}],""machineId"":""filling_powder_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_bottled_rec_hp_4""}]}],""progressRound"":10,""signal"":0,""sortId"":11,""totalProgress"":60000}]",2025-11-15 00:30:53,2025-11-15 00:48:05
377,"{""en-US"":""Yazhen Syringe [A]"",""zh-CN"":""优质芽针针剂"",""ja-JP"":""芽針注射剤Ⅱ"",""ko-KR"":""고급 야침 주사약"",""zh-TW"":""優質芽針針劑""}",item_bottled_rec_hp_5,item_bottled_rec_hp_5,,"{""en-US"":""Use this tactical to restore the operator's HP."",""zh-CN"":""使用后可以回复干员生命值的战术物品。"",""ja-JP"":""オペレーターのHPを回復する戦術アイテム"",""ko-KR"":""사용 후 오퍼레이터의 생명력을 회복시킬 수 있는 전술 아이템이다."",""zh-TW"":""使用後可以恢復幹員生命值的戰術物品。""}","[{""buffers"":{""item_bottled_rec_hp_5"":0,""item_copper_jar"":0,""item_liquid_plant_grass_2"":0},""formulaDesc"":""Yazhen Syringe [A] Production (FM)"",""formulaGroupId"":""group_filling_liquid"",""id"":""filling_bottled_rec_hp_5_1"",""ingredients"":[{""group"":[{""count"":10,""id"":""item_copper_jar""},{""count"":10,""id"":""item_liquid_plant_grass_2""}]}],""machineId"":""filling_powder_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_bottled_rec_hp_5""}]}],""progressRound"":10,""signal"":0,""sortId"":12,""totalProgress"":60000}]",2025-11-15 00:30:53,2025-11-15 00:48:05
378,"{""en-US"":""Grenade Tower Template"",""zh-CN"":""榴弹塔模板"",""ja-JP"":""榴弾タワーの設計図"",""ko-KR"":""유탄 타워 템플릿"",""zh-TW"":""榴彈塔模板""}",item_bp_battle_cannon_1,item_port_battle_cannon_1,,"{""en-US"":""This template lets the PAC build Grenade Towers."",""zh-CN"":""获得该模板后可在协议核心制造榴弹塔。"",""ja-JP"":""この設計図を入手すると、協約核心で榴弾タワーが製造できるようになる。"",""ko-KR"":""이 템플릿을 획득하면 프로토콜 앵커-코어에서 유탄 타워를 제작할 수 있다."",""zh-TW"":""獲得該模板後可在協議核心製造榴彈塔。""}",[],2025-11-15 00:30:53,2025-11-15 00:48:05
